ImageId,EncodedPixels
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,12743 4 13261 3 13780 2
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,294 11 318 17 340 12 812 20 836 37 1331 20 1355 37 1850 20 1874 37 2370 19 2393 37 2891 18 2911 38 3411 57 3930 18 3949 38 4450 16 4468 38 4971 13 4988 25 5015 11 5491 12 5507 26 5534 11 6011 11 6026 39 6532 8 6545 39 7053 2 7065 37 7584 37 8103 37 8623 37 9142 36 9661 36 10180 35 10699 35 11219 34 11739 33 12258 33 12777 32 13297 31 13817 30 14337 27 14857 25 15376 25 15895 25 16415 24 16934 24 17455 22 17978 18 18499 15 19021 10 19542 7
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,12755 6 13274 9 13792 11 14310 12 14829 13 15349 13 15869 14 16389 13 16908 13 17427 13 17947 12 18466 12 18985 12 19504 12 20023 12 20543 12 21062 11 21583 9 22103 8 22622 8 23143 6
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,70383 3 70901 5 71420 7 71939 8 72458 9 72977 10 73496 11 74016 11 74536 10 75057 8 75576 8 76096 7 76618 4 77137 4 77656 6 78175 8 78694 8 79214 6
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,59002 5 59519 9 60037 12 60555 15 61074 15 61593 15 62111 16 62630 16 63150 16 63670 16 64190 16 64709 16 65229 15 65748 16 66267 16 66788 14 67308 13 67827 13 68335 9 68346 14 68852 11 68865 15 69369 31 69888 31 70407 32 70926 32 71445 32 71964 32 72483 32 73003 31 73522 31 74042 30 74561 30 75081 29 75600 30 76120 29 76639 30 77159 29 77679 29 78199 28 78718 28 79238 27 79757 27 80276 27 80796 27 81316 26 81836 25 82355 25 82874 25 83394 24
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,7117 5 7634 12 8151 18 8670 19 9189 20 9708 20 9743 5 10227 21 10259 9 10746 21 10775 12 11265 22 11292 16 11784 24 11810 18 12303 44 12822 44 13341 44 13860 42 14379 40 14898 30 15418 29 15937 30 16457 30 16977 29 17496 29 18016 28 18535 29 19054 29 19573 29 20093 28 20614 26 21133 26 21653 25 22172 24 22691 24 23211 23 23732 21 24252 20 24771 20 25291 19 25811 18 26331 16 26851 13 27371 11 27892 8
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,37224 2 37743 3 38262 4 38781 6 39300 7 39819 8 40338 9 40857 9 41377 10 41896 10 42416 9 42936 9 43454 9 43974 9 44494 8 45013 8 45532 9 46051 7 46571 6 47090 6 47609 5 48127 7 48646 6
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,54408 10 54924 16 55441 20 55960 21 56477 24 56995 26 57513 28 58032 28 58551 29 59070 29 59589 29 60107 30 60626 30 61145 30 61664 30 62183 30 62702 30 63222 29 63741 29 64260 28 64779 28 65298 28 65817 27 66336 25 66855 24 67376 21 67897 17 68417 15 68939 9 69463 1
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,432 2 949 5
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,40398 2 40913 8 41431 9 41950 9 42469 11 42989 12 43509 11 44028 12 44547 14 45065 16 45584 16 46103 16 46622 17 47141 17 47660 17 48179 16 48698 16 49218 16 49739 16 50259 17 50778 20 51299 18 51820 16 52342 13 52862 12 53381 12 53902 9 54425 1
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,30536 4 31053 7 31571 8 32091 7 32613 3
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,71539 1 72058 2 72576 4 73094 7 73611 11 74131 10 74652 6
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,76235 1 76749 13 77266 17 77783 20 78301 23 78819 25 79337 26 79855 28 80373 29 80892 30 81411 31 81929 33 82447 34 82965 35 83486 33
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,23819 6 24337 8 24856 9 25375 9 25894 10 26412 13 26931 13 27450 14 27968 16 28486 18 29003 21 29520 23 30036 26 30554 27 31072 29 31591 31 32109 35 32627 36 33146 37 33664 37 34182 38 34701 38 35220 39 35739 39 36258 38 36777 37 37296 37 37815 36 38335 35 38855 33 39376 30 39896 28 40423 19 40944 16 41464 13 41983 13 42502 12 43023 7
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,4098 1 4615 9 5132 14 5650 15 6168 17 6687 18 7206 19 7724 21 8243 21 8762 21 9281 22 9799 23 10318 25 10837 26 11357 25 11876 25 12395 26 12915 25 13434 26 13953 28 14473 27 14993 27 15513 26 16033 25 16552 25 17071 26 17590 27 18110 26 18629 26 19150 23 19670 21 20189 21 20708 20 21228 20 21748 19 22269 18 22792 13 23316 7
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,47199 5 47717 8 48235 12 48754 13 49272 14 49791 15 50309 17 50815 3 50829 17 51332 8 51347 18 51849 12 51866 18 52368 36 52886 37 53404 38 53922 39 54440 40 54959 40 55478 40 55997 40 56515 41 57034 41 57553 41 58072 41 58591 41 59110 41 59629 40 60148 30 60181 7 60667 29 61186 28 61705 27 62224 26 62743 25 63262 25 63782 24 64301 24 64821 23 65342 20 65861 17 66382 14 66905 5
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,492 27 1011 27 1530 27 2051 25 2571 24 3090 24 3610 13 3625 9 4129 11 4145 8 4649 6 4664 8 5184 6 5705 4
ca20076870e8fb604e61802605a9ac45419c82dd3e23404c56c4869f9502a5ef,71097 6 71614 9 72131 11 72647 14 73164 16 73680 19 74198 20 74717 20 75236 20 75754 21 76272 22 76790 23 77309 23 77826 10 77838 13 78344 10 78359 11 78863 10 78878 11 79383 9 79397 10 79903 8 79914 13 80423 2 80432 14 80949 16 81468 16 81986 16 82496 26 83014 26 83541 4 83546 12
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,5719 2 6236 6 6753 10 7271 11 7790 11 8310 10 8829 9 9348 4 9868 5 10386 7 10905 7 11425 7 11944 7 12464 6 12981 9 13498 13 14016 16 14534 18 15054 17 15573 18 16093 18 16614 18 17133 19 17653 18 18172 19 18691 20 19210 20 19729 21 20248 21 20767 22 21286 22 21806 21 22325 21 22844 21 23364 20 23883 20 24404 18 24924 17 25444 17 25963 17 26483 16 27002 16 27523 14 28042 14 28561 15 29080 16 29599 17 30118 17 30636 18 31155 17 31675 15 32194 16 32714 12 33233 12 33752 11 34272 3 34791 3
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,49313 5 49830 8 50348 10 50867 11 51386 11 51905 12 52424 13 52943 13 53462 14 53981 15 54500 18 55019 19 55538 21 56057 23 56576 20 57095 20 57614 20 58133 19 58652 19 59172 17 59691 17 60210 17 60730 16 61249 17 61768 15 62288 14 62808 12 63327 12 63847 11 64366 11 64886 9 65407 7 65927 3
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,54030 9 54546 14 55063 16 55580 18 56097 21 56615 22 57132 24 57651 25 58170 25 58690 24 59208 26 59727 26 60246 26 60765 27 61284 27 61803 26 62322 26 62841 27 63360 28 63878 29 64397 29 64916 29 65436 28 65955 28 66474 28 66995 26 67515 25 68034 25 68554 24 69076 22 69598 19 70119 16 70638 16 71157 15 71674 13 72180 1 72193 12 72680 4 72698 3 72711 13 73196 9 73217 3 73229 14 73715 11 73735 4 73748 12 74234 12 74253 5 74267 12 74752 13 74771 6 74785 11 75271 14 75290 6 75303 11 75790 14 75809 8 75818 15 76308 15 76329 23 76827 16 76848 23 77346 16 77367 23 77865 16 77882 27 78383 45 78902 45 79421 45 79940 45 80459 45 80978 45 81497 44 82016 44 82535 44 83053 20 83079 18 83576 13 83605 3
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,22 12 540 16 1058 17 1578 16 2097 16 2616 16 3135 17 3654 19 4173 19 4693 19 5213 18 5733 17 6253 16 6772 16 7292 15 7811 15 8331 14 8851 14 9370 14 9890 14 10410 15 10931 13 11451 13 11970 13 12489 13 13008 14 13527 14 14046 14 14565 13 15084 14 15603 13 16122 14 16641 14 17160 14 17679 14 18198 13 18717 12 19236 12 19755 12 20275 11 20796 7 21317 3
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,66 17 585 19 1104 20 1623 20 2142 19 2662 19 3182 18 3702 17 4222 16 4741 16 5260 17 5779 17 6299 16 6818 16 7337 17 7855 18 8374 18 8893 18 9412 18 9930 19 10448 19 10966 20 11485 20 12003 21 12521 21 13040 21 13559 21 14078 21 14596 22 15115 20 15634 18 16154 14 16674 12 17194 9
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,35396 2 35912 10 36429 16 36947 17 37466 18 37985 19 38503 20 39022 20 39539 22 40058 22 40577 22 41096 22 41614 23 42133 23 42652 23 43171 23 43690 23 44209 23 44725 26 45243 27 45762 27 46282 27 46801 28 47321 12 47335 13 47840 11 47855 12 48358 12 48374 12 48877 12 48892 14 49396 13 49411 15 49916 12 49929 16 50436 11 50448 17 50956 29 51475 31 51994 32 52514 31 53033 32 53554 30 54074 29 54593 30 55112 30 55632 29 56151 29 56671 29 57191 28 57710 27 58230 25 58749 25 59268 25 59789 23 60310 20 60830 19 61350 18 61872 15 62399 7 62923 1
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,5317 7 5836 10 6354 13 6871 15 7389 16 7908 15 8428 14 8948 14 9467 15 9986 15 10504 16 11023 17 11542 17 12059 20 12571 26 13089 27 13608 27 14127 27 14646 27 15163 29 15681 29 16200 29 16719 29 17238 29 17757 28 18276 28 18795 28 19314 28 19833 28 20352 28 20871 28 21390 28 21909 28 22427 29 22947 28 23466 28 23985 28 24504 28 25023 27 25542 27 26061 25 26580 18 27099 17 27617 17 28136 17 28655 17 29174 17 29693 16 30212 16 30731 14 31251 12 31770 12 32292 8 32813 2
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,29723 5 30241 8 30759 9 31278 10 31797 10 32317 10 32836 12 33355 12 33874 14 34393 16 34912 16 35431 16 35950 18 36469 19 36990 18 37510 18 38030 19 38538 5 38549 20 39056 9 39069 19 39574 34 40093 13 40110 19 40610 15 40629 19 41128 16 41149 18 41647 16 41668 18 42165 17 42188 18 42684 17 42708 19 43202 18 43228 23 43721 18 43748 25 44239 19 44269 11 44285 8 44759 18 44788 9 44806 7 45278 19 45308 7 45325 7 45798 25 45827 4 45845 7 46318 28 46365 6 46839 22 46885 5 47359 11 47404 7 47879 8 47923 8 48398 9 48442 8 48917 10 48949 6 48962 6 49437 11 49453 2 49464 10 49483 4 49956 11 49971 8 49983 12 50000 6 50477 9 50489 25 50519 6 50997 8 51008 25 51038 6 51517 3 51524 30 51555 8 52042 30 52074 9 52561 42 53080 42 53599 43 54118 43 54637 44 55156 44 55675 44 56194 45 56713 45 57232 45 57751 45 58270 45 58789 45 59308 44 59827 44 60346 44 60865 44 61385 43 61904 43 62423 43 62942 42 63461 41 63980 40 64499 40 65019 39 65539 38 66059 38 66579 37 67098 38 67618 39 68139 37 68660 36 69182 33 69704 30 70224 29 70744 28 71265 26 71785 24 72304 24 72824 21 73345 18 73866 15
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,135 26 654 28 1173 28 1693 27 2212 27 2733 25 3252 25 3772 24 4291 24 4813 21 5333 20 5854 18 6374 17 6894 15 7414 14 7934 12 8454 10 8975 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,45869 1 46384 9 46902 12 47421 12 47940 13 48460 12 48979 13 49498 13 50017 14 50537 13 51056 13 51575 13 52094 14 52612 15 53131 16 53650 17 54168 18 54687 19 55206 19 55725 20 56244 20 56763 20 57282 20 57801 20 58320 20 58839 20 59358 21 59877 20 60396 21 60915 21 61435 20 61954 20 62473 20 62992 20 63512 19 64031 19 64550 19 65069 19 65588 19 66107 19 66627 18 67145 19 67664 19 68183 18 68702 18 69221 18 69740 18 70259 18 70779 17 71298 16 71817 16 72337 13 72857 10 73379 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,5403 2 5920 9 6437 13 6955 16 7474 17 7992 20 8511 21 9029 22 9547 24 10065 26 10584 28 11102 29 11621 29 12140 29 12659 30 13178 31 13697 33 14216 33 14736 33 15255 35 15774 36 15828 5 16293 36 16346 8 16813 36 16864 11 17333 36 17381 14 17853 36 17899 15 18373 36 18418 16 18892 36 18937 16 19411 36 19456 16 19932 34 19975 16 20452 34 20494 17 20972 33 21012 18 21491 34 21531 19 22011 35 22050 19 22532 34 22568 20 23052 55 23572 54 24093 53 24613 52 25133 13 25147 37 25654 49 26176 45 26700 40 27220 39 27740 38 28259 37 28778 37 29297 36 29815 37 30334 37 30853 37 31372 37 31890 38 32408 39 32926 39 33445 39 33964 39 34483 38 35001 39 35520 39 36039 39 36558 38 37076 39 37593 40 38111 41 38630 40 39149 39 39667 39 40186 38 40705 38 41223 38 41741 39 42259 38 42778 38 43297 37 43816 21 43840 13 44335 21 44361 10 44854 20 44883 2 45373 20 45892 18 46411 17 46931 15 47451 12 47972 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,81703 9 82219 15 82737 19 83256 20 83775 20
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,41802 1 42317 7 42835 9 42853 10 43353 13 43369 15 43870 34 44388 36 44906 38 45425 39 45944 40 46462 42 46980 43 47498 45 48017 46 48535 60 49054 45 49102 15 49573 43 49625 13 50092 42 50143 14 50611 43 50660 3 50668 8 51130 52 51187 9 51649 54 51705 11 52167 55 52224 12 52686 69 53204 30 53238 8 53251 23 53723 29 53759 5 53770 10 53781 12 54242 25 54277 22 54300 12 54760 28 54795 23 54819 12 55280 24 55312 38 55799 23 55831 37 56318 22 56349 37 56837 21 56867 38 57356 20 57384 39 57874 21 57902 40 58393 21 58421 38 58912 20 58940 35 59431 20 59459 32 59950 20 59978 32 60469 20 60497 32 60988 20 61017 31 61508 18 61536 31 62027 17 62055 31 62547 15 62574 43 63067 13 63094 46 63586 13 63614 47 64106 12 64133 48 64625 12 64653 48 65145 12 65173 47 65666 11 65692 47 66186 12 66211 47 66707 13 66728 49 67228 34 67269 27 67748 27 67788 28 68269 20 68307 27 68790 11 68825 28 69343 29 69861 29 70378 30 70893 33 71410 35 71928 35 72446 36 72964 35 73482 34 74000 31 74519 26 75037 25 75556 25 76075 25 76594 24 77113 24 77632 23 78151 22 78670 22 79190 20 79711 17 80231 13 80754 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,4944 6 5461 10 5978 14 6497 16 7016 16 7535 18 8054 20 8573 20 9092 20 9611 19 10130 17 10650 15 11171 12 11692 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,77603 6 78119 11 78638 12 79157 12 79676 12 80195 12 80714 12 81233 12 81752 12 82271 12 82791 11 83312 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,324 9 842 12 1362 12 1882 12 2401 12 2921 12 3441 11 3961 10 4481 10 5000 10 5520 9 6039 10 6559 10 7078 10 7597 11 8103 24 8621 25 9139 26 9658 26 10176 27 10695 27 11213 28 11732 28 12251 28 12770 28 13289 28 13808 28 14326 29 14845 30 15363 31 15881 32 16399 32 16915 35 17433 36 17951 40 18468 47 18986 37 19024 12 19504 35 19544 12 20023 33 20062 13 20542 31 20581 13 21061 25 21099 15 21579 24 21617 16 22099 22 22135 18 22617 22 22654 18 23137 21 23173 18 23656 21 23692 19 24174 22 24210 20 24693 21 24729 20 25212 21 25248 19 25731 21 25767 19 26250 21 26286 19 26770 19 26804 20 27289 19 27323 20 27808 20 27841 21 28327 20 28360 21 28846 20 28879 21 29364 21 29398 22 29884 20 29917 22 30403 20 30435 22 30921 21 30954 22 31440 21 31473 21 31957 23 31992 21 32475 23 32511 21 32994 21 33029 21 33513 18 33548 20 34031 17 34066 20 34548 18 34586 18 35066 17 35105 18 35585 16 35623 20 36104 16 36142 21 36623 15 36661 22 37142 13 37180 22 37661 12 37701 19 38181 9 38220 19 38703 3 38740 17 39259 16 39778 16 40298 15 40818 14 41338 12 41857 12 42377 10 42897 8 43418 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,824 7 1342 9 1861 9 2379 10 2898 10 3417 8 3936 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,82844 2 83361 8 83881 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,80268 3 80784 9 81302 11 81821 11 82339 12 82857 13 83374 15 83893 15
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,352 15 869 20 1387 20 1906 17 2426 15 2944 16 3464 14 3983 13 4502 11 5024 6 5545 2
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,48643 8 49160 12 49679 13 50196 15 50713 17 51232 17 51750 18 52268 18 52786 19 53305 19 53823 20 54342 20 54861 20 55379 20 55898 20 56417 19 56936 18 57455 18 57972 19 58491 19 59009 20 59528 20 60047 20 60565 21 61084 21 61603 21 62122 21 62641 21 63158 23 63676 23 64195 23 64714 23 65233 23 65751 23 66270 22 66789 22 67308 21 67826 21 68345 12 68863 10 69382 8 69901 8 70420 7 70940 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,74073 1 74591 2
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,6119 6 6635 11 7154 12 7672 15 8191 16 8710 17 9228 19 9747 21 10266 21 10784 25 11303 26 11822 27 12339 31 12859 31 13377 32 13890 1 13896 33 14407 41 14924 43 15442 44 15958 47 16476 3 16482 42 16995 2 17001 42 17511 51 18030 50 18549 50 19067 51 19587 49 20106 49 20623 51 21142 51 21660 52 22178 54 22697 54 23215 55 23734 55 24253 55 24772 55 25291 36 25333 14 25809 35 25852 14 26328 32 26370 15 26847 30 26889 15 27366 29 27408 15 27885 28 27926 16 28404 26 28445 16 28923 24 28964 16 29443 20 29483 16 29527 8 29964 16 30003 15 30043 15 30484 13 30522 14 30564 15 31004 10 31042 13 31084 16 31527 2 31562 13 31602 17 32081 13 32120 19 32601 12 32638 22 33120 14 33155 25 33639 17 33671 28 34159 16 34187 32 34680 14 34705 33 35199 13 35223 34 35719 12 35741 35 36238 12 36258 36 36758 11 36777 35 37278 10 37296 33 37798 9 37814 34 38317 9 38332 35 38837 48 39356 48 39875 48 40394 47 40914 45 41435 42 41955 40 42474 38 42995 35 43515 33 44035 29 44554 28 45073 28 45592 27 46111 29 46630 32 47149 21 47172 10 47668 17 47692 10 48187 13 48211 10 48707 7 48731 8 49252 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,33084 3 33602 7 34118 11 34636 12 35154 13 35671 15 36190 15 36708 16 37227 16 37746 16 38265 16 38784 16 39304 14 39823 14 40342 14 40861 14 41380 14 41899 14 42418 13 42937 13 43456 12 43974 13 44494 12 45013 11 45533 9 46054 6 46575 1
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,62157 8 62675 10 63193 12 63712 12 64230 13 64748 14 65266 15 65785 15 66303 16 66822 16 67341 16 67860 16 68378 17 68897 17 69417 15 69936 13 70455 12 70974 12 71493 11 72012 11 72530 12 73049 11 73567 11 74085 13 74603 14 75122 15 75640 16 76159 16 76678 16 77197 15 77716 14 78235 13 78754 13 79273 12 79792 12 80311 12 80830 11 81349 11 81866 11 82387 8 82907 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,391 23 909 25 1428 24 1947 22 2466 21 2985 21 3505 19 4024 18 4544 15 5065 11 5585 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,59047 5 59565 10 60085 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,57015 6 57530 11 58047 14 58570 10 59091 7 59611 6 60129 6 60648 3 61167 2 61685 3 62204 3 62720 5 63238 7 63755 10 64273 11 64790 14 65308 16 65826 18 66333 4 66344 19 66851 8 66862 20 67369 32 67887 34 68404 36 68922 37 69440 23 69469 9 69958 25 69990 8 70477 25 70512 5 70995 27 71033 1 71513 28 72032 29 72550 32 73068 34 73586 35 74105 25 74133 7 74624 25 74657 1 75144 24 75175 2 75664 23 75695 1 76184 22 76703 22 77222 21 77741 22 78261 21 78780 13 78794 8 79300 11 79314 8 79820 10 79834 4 80339 9 80859 7
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,58042 1 58561 1
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,76730 1
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,79330 6 79849 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,73119 11 73636 15 74156 15 74672 18 75194 16 75714 16 76233 16 76753 15 77274 13 77793 16 78311 18 78828 6 78839 10 79345 6 79358 10 79878 11 80397 13 80916 17 80953 5 81435 21 81461 2 81472 7 81953 23 81979 3 81990 8 82472 23 82498 5 82509 8 82991 34 83028 8 83510 45 84033 8 84047 17
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,461 17 495 19 979 19 1012 24 1498 20 1531 23 2018 19 2049 22 2537 19 2567 22 3055 20 3084 23 3574 20 3602 24 4092 21 4120 24 4611 22 4638 24 5130 22 5157 24 5648 52 6167 53 6686 53 7205 23 7230 29 7724 22 7750 28 8243 22 8269 28 8762 22 8788 27 9282 20 9307 21 9801 19 9825 22 10321 17 10344 22 10841 17 10862 24 11361 15 11381 25 11880 14 11898 27 12399 11 12415 29 12917 11 12934 30 13436 11 13451 33 13955 12 13968 36 14474 12 14487 37 14995 48 15515 47 16034 47 16554 47 17075 45 17595 45 18116 45 18635 45 19155 44 19675 43 20196 41 20716 41 21236 41 21755 42 22275 42 22795 42 23315 41 23834 41 24353 21 24377 16 24872 20 24897 15 25391 21 25419 12 25910 21 25940 8 26429 21 26949 20 27469 19 27990 16 28510 15 29030 14 29551 12 30071 12 30592 10 31112 9 31633 7 32156 1
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,51862 7 52380 11 52897 13 53414 16 53932 19 54450 21 54967 24 55485 25 56002 27 56520 28 57038 29 57557 29 58076 29 58595 28 59113 29 59630 31 60149 31 60667 31 61186 30 61705 29 62224 28 62743 28 63262 27 63781 25 64300 24 64819 24 65338 23 65858 20 66377 20 66897 18 67416 18 67936 16 68455 15 68975 14 69494 13 70013 13 70532 13 71042 21 71561 9 71573 9 72094 6
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,81428 2 81947 4 82466 4
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,37338 1
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,71608 1 72123 7 72639 10 73156 12 73674 14 74193 14 74712 14 75231 13 75751 12 76270 12 76789 11 77311 8
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,65892 4 66409 8 66928 10 67447 10 67966 8 68485 7 69005 5
d616d323a9eeb9da1b66f8d5df671d63c092c9919cb2c0b223e29c63257c944d,39952 11 40468 15 40986 16 41505 16 42024 16 42543 16 43062 16 43581 16 44100 16 44619 16 45138 16 45658 15 46178 14 46698 13 47218 11 47738 9 48260 4
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,3123 4 3642 6 4162 7 4681 9 5201 10 5721 11 6241 12 6761 12 7281 12 7801 12 8321 12 8841 12 9361 12 9881 12 10401 12 10921 12 11441 12 11961 11 12481 10 13001 9 13521 8 14041 8 14561 8 15081 8 15601 8 16121 8 16642 6
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,72282 3 72801 6 73321 7 73841 8 74361 8 74881 8 75401 8 75921 8 76441 8 76962 7 77482 6 78002 6
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,100362 3 100882 4 101402 4 101921 5 101938 7 102441 5 102457 9 102962 5 102977 11 103482 5 103496 13 104002 6 104016 13 104521 8 104534 16 105041 9 105053 17 105561 29 106081 30 106601 30 107121 30 107641 30 108161 30 108682 29 109202 29 109722 29 110243 29 110764 28 111285 27 111805 27 112326 26 112845 27 113364 27 113884 27 113914 7 114403 28 114433 10 114923 27 114953 12 115442 29 115472 14 115962 44 116482 44 117002 44 117523 11 117548 18 118044 8 118069 16 118567 1 118589 16 119109 16 119628 16 120147 16 120666 16 121184 18 121687 9 121702 20 122206 11 122221 21 122725 13 122740 22 123244 38 123764 38 124283 39 124802 40 125322 39 125842 39 126362 39 126881 37 127401 18 127424 11 127921 17 127946 7 128441 16 128962 15 129482 15 130004 12 130527 7 131051 5 131573 4 132092 7 132610 11 133128 14 133647 25 134165 31 134684 33 135203 34 135722 36 136242 36 136762 36 137281 37 137801 37 138321 37 138841 37 139361 37 139881 36 140401 36 140921 36 141441 9 141452 24 141962 7 141973 23 142493 22 143013 22 143533 21 144054 20 144574 20 145095 19 145616 18 146137 16 146658 14 147181 9 147702 7
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,151322 4 151841 7 152361 8 152881 8 153401 8 153921 8 154441 9 154961 9 155481 9 156001 9 156521 8 157041 8 157561 8 158081 8 158601 8 159121 8 159642 6 160162 6 160683 1
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,170044 7 170564 9 171085 9 171605 11 172126 11 172649 8 173168 10 173686 14 174204 17 174722 19 175242 19 175761 21 176281 20 176801 20 177321 20 177841 18 178361 16 178882 14 179402 12 179922 9
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,18213 4 18729 11 19247 14 19766 16 20285 17 20805 18 21324 20 21844 20 22364 21 22883 22 23404 21 23925 20 24445 20 24966 18 25490 13 26013 8 26536 4
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,63965 4 64484 5 65004 5 65523 6 66046 2
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,28618 6 29136 9 29654 15 30173 17 30693 18 31213 20 31732 21 32250 24 32769 25 33289 25 33809 25 34329 25 34850 24 35371 23 35892 21 36413 19 36934 16 37455 14
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,52026 8 52543 14 53062 16 53581 19 54101 20 54620 22 55134 28 55651 31 56170 32 56689 33 57209 32 57729 31 58249 30 58769 29 59289 27 59810 24 60331 22 60853 18 61374 15 61897 9
d6eb7ce7723e2f6dc13b90b41a29ded27dbd815bad633fdf582447c686018896,80617 5 81135 9 81653 12 82171 14 82690 15 83210 15 83729 17 84250 16 84770 16 85290 16 85812 13 86335 10 86857 8 87379 3
